File,Tag,Occurrences,Category,CategoryEMF
ex06_writer0085.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0085.bpmn,parallelGateway,1,Flow Objects,Classes
ex06_writer0086.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0086.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0086.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0086.bpmn,task,7,Flow Objects,Classes
ex06_writer0086.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0086.bpmn,targetRef,3,Connecting Objects,Attributes
ex06_writer0086.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0086.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0086.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0086.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0086.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0086.bpmn,process,1,Flow Objects,Classes
ex06_writer0086.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0086.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0086.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0086.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0087.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0087.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0087.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0087.bpmn,task,7,Flow Objects,Classes
ex06_writer0087.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0087.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0087.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0087.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0087.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0087.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0087.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0087.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0087.bpmn,process,1,Flow Objects,Classes
ex06_writer0087.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0087.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0088.bpmn,flowNodeRef,10,Uncategorized,Uncategorized
ex06_writer0088.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0088.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0088.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0088.bpmn,messageEventDefinition,4,Uncategorized,Uncategorized
ex06_writer0088.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0088.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0088.bpmn,task,3,Flow Objects,Classes
ex06_writer0088.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0088.bpmn,lane,2,Swim Lanes,Uncategorized
ex06_writer0088.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0088.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0088.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0088.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0088.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0088.bpmn,laneSet,1,Swim Lanes,Uncategorized
ex06_writer0088.bpmn,process,1,Flow Objects,Classes
ex06_writer0088.bpmn,intermediateThrowEvent,1,Flow Objects,Classes
ex06_writer0088.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0088.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0088.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0089.bpmn,outgoing,11,Connecting Objects,Attributes
ex06_writer0089.bpmn,incoming,11,Connecting Objects,Attributes
ex06_writer0089.bpmn,sequenceFlow,11,Connecting Objects,Relations
ex06_writer0089.bpmn,task,5,Flow Objects,Classes
ex06_writer0089.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0089.bpmn,process,2,Flow Objects,Classes
ex06_writer0089.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0089.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0089.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0090.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0090.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0090.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0090.bpmn,task,7,Flow Objects,Classes
ex06_writer0090.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0090.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0090.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0090.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0090.bpmn,process,1,Flow Objects,Classes
ex06_writer0090.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0090.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0090.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0090.bpmn,targetRef,1,Connecting Objects,Attributes
ex06_writer0090.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0091.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0091.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0091.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0091.bpmn,task,7,Flow Objects,Classes
ex06_writer0091.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0091.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0091.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0091.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0091.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0091.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0091.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0091.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0091.bpmn,process,1,Flow Objects,Classes
ex06_writer0091.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0091.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0092.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0092.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0092.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0092.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0092.bpmn,task,4,Flow Objects,Classes
ex06_writer0092.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0092.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0092.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0092.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0092.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0092.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0092.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0092.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0092.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0092.bpmn,process,1,Flow Objects,Classes
ex06_writer0092.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0092.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0093.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0093.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0093.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0093.bpmn,targetRef,6,Connecting Objects,Attributes
ex06_writer0093.bpmn,task,4,Flow Objects,Classes
ex06_writer0093.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0093.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0093.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0093.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0093.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0093.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0093.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0093.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0093.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0093.bpmn,process,1,Flow Objects,Classes
ex06_writer0093.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0093.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0094.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0094.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0094.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0094.bpmn,task,4,Flow Objects,Classes
ex06_writer0094.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0094.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0094.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0094.bpmn,targetRef,2,Connecting Objects,Attributes
ex06_writer0094.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0094.bpmn,process,1,Flow Objects,Classes
ex06_writer0094.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0094.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0094.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0094.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0094.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0095.bpmn,outgoing,11,Connecting Objects,Attributes
ex06_writer0095.bpmn,incoming,11,Connecting Objects,Attributes
ex06_writer0095.bpmn,sequenceFlow,11,Connecting Objects,Relations
ex06_writer0095.bpmn,targetRef,10,Connecting Objects,Attributes
ex06_writer0095.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0095.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0095.bpmn,task,5,Flow Objects,Classes
ex06_writer0095.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0095.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0095.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0095.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0095.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0095.bpmn,messageEventDefinition,2,Uncategorized,Uncategorized
ex06_writer0095.bpmn,startEvent,2,Flow Objects,Classes
ex06_writer0095.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0095.bpmn,process,1,Flow Objects,Classes
ex06_writer0095.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0096.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0096.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0096.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0096.bpmn,task,7,Flow Objects,Classes
ex06_writer0096.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0096.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0096.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0096.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0096.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0096.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0096.bpmn,process,1,Flow Objects,Classes
ex06_writer0096.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0096.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0096.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0097.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0097.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0097.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0097.bpmn,targetRef,12,Connecting Objects,Attributes
ex06_writer0097.bpmn,dataOutputAssociation,7,Uncategorized,Uncategorized
ex06_writer0097.bpmn,dataObjectReference,7,Uncategorized,Uncategorized
ex06_writer0097.bpmn,dataObject,7,Artifacts,Classes
ex06_writer0097.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0097.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0097.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0097.bpmn,task,4,Flow Objects,Classes
ex06_writer0097.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0097.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0097.bpmn,process,1,Flow Objects,Classes
ex06_writer0097.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0097.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0097.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0097.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0098.bpmn,targetRef,14,Connecting Objects,Attributes
ex06_writer0098.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0098.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0098.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0098.bpmn,dataOutputAssociation,9,Uncategorized,Uncategorized
ex06_writer0098.bpmn,task,7,Flow Objects,Classes
ex06_writer0098.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0098.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0098.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0098.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0098.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0098.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0098.bpmn,dataStoreReference,2,Uncategorized,Uncategorized
ex06_writer0098.bpmn,process,1,Flow Objects,Classes
ex06_writer0098.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0098.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0099.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0099.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0099.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0099.bpmn,task,7,Flow Objects,Classes
ex06_writer0099.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0099.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0099.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0099.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0099.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0099.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0099.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0099.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0099.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0099.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0099.bpmn,process,1,Flow Objects,Classes
ex06_writer0099.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0099.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0100.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0100.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0100.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0100.bpmn,targetRef,10,Connecting Objects,Attributes
ex06_writer0100.bpmn,task,7,Flow Objects,Classes
ex06_writer0100.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0100.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0100.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0100.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0100.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0100.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0100.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0100.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0100.bpmn,process,1,Flow Objects,Classes
ex06_writer0100.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0100.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0101.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0101.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0101.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0101.bpmn,flowNodeRef,9,Uncategorized,Uncategorized
ex06_writer0101.bpmn,targetRef,7,Connecting Objects,Attributes
ex06_writer0101.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0101.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0101.bpmn,task,4,Flow Objects,Classes
ex06_writer0101.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0101.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0101.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0101.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0101.bpmn,lane,2,Swim Lanes,Uncategorized
ex06_writer0101.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0101.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0101.bpmn,laneSet,1,Swim Lanes,Uncategorized
ex06_writer0101.bpmn,process,1,Flow Objects,Classes
ex06_writer0101.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0101.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0102.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0102.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0102.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0102.bpmn,task,7,Flow Objects,Classes
ex06_writer0102.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0102.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0102.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0102.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0102.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0102.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0102.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0102.bpmn,process,1,Flow Objects,Classes
ex06_writer0102.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0102.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0102.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0103.bpmn,incoming,17,Connecting Objects,Attributes
ex06_writer0103.bpmn,outgoing,17,Connecting Objects,Attributes
ex06_writer0103.bpmn,sequenceFlow,17,Connecting Objects,Relations
ex06_writer0103.bpmn,task,7,Flow Objects,Classes
ex06_writer0103.bpmn,targetRef,6,Connecting Objects,Attributes
ex06_writer0103.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0103.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0103.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0103.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0103.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0103.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0103.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0103.bpmn,process,1,Flow Objects,Classes
ex06_writer0103.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0103.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0103.bpmn,parallelGateway,1,Flow Objects,Classes
ex06_writer0104.bpmn,targetRef,12,Connecting Objects,Attributes
ex06_writer0104.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0104.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0104.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0104.bpmn,dataInputAssociation,7,Uncategorized,Uncategorized
ex06_writer0104.bpmn,sourceRef,7,Connecting Objects,Attributes
ex06_writer0104.bpmn,property,5,Uncategorized,Uncategorized
ex06_writer0104.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0104.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0104.bpmn,task,5,Flow Objects,Classes
ex06_writer0104.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0104.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0104.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0104.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0104.bpmn,process,1,Flow Objects,Classes
ex06_writer0104.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0104.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0105.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0105.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0105.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0105.bpmn,task,7,Flow Objects,Classes
ex06_writer0105.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0105.bpmn,targetRef,3,Connecting Objects,Attributes
ex06_writer0105.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0105.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0105.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0105.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0105.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0105.bpmn,dataOutputAssociation,1,Uncategorized,Uncategorized
ex06_writer0105.bpmn,process,1,Flow Objects,Classes
ex06_writer0105.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0105.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0106.bpmn,targetRef,12,Connecting Objects,Attributes
ex06_writer0106.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0106.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0106.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0106.bpmn,dataOutputAssociation,7,Uncategorized,Uncategorized
ex06_writer0106.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0106.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0106.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0106.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0106.bpmn,task,4,Flow Objects,Classes
ex06_writer0106.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0106.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0106.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0106.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0106.bpmn,process,1,Flow Objects,Classes
ex06_writer0106.bpmn,endEvent,1,Flow Objects,Classes
